indice_cliente,probabilidade_churn,churn_real
7602,0.0019570165693518628,0
5773,0.001781541863637862,0
4989,0.0017691690090451263,0
4580,0.0016533408648674447,0
2952,0.0016195339941648859,0
2527,0.0015345595574697186,0
7592,0.001342204149418503,0
2711,0.0009883260129870991,0
1183,0.0009794780667233538,0
5423,0.0008993699078135041,0
7388,0.0007957530349586513,0
2884,0.0007634332358235202,0
6989,0.0006724383075489725,0
9586,0.0005967002099679678,0
6470,0.0005583637233255042,0
6689,0.0002804030229320228,0
